"","player_name","season","recent_team","week","carries","receptions","touches","yards","tds","completions","passing_yards","passing_tds","interceptions","passing_2pt_conversions","special_teams_tds","two_point_conversions","fumbles"
"8443","E.Speed",2021,"IND",10,0,0,0,0,0,0,0,0,0,0,1,0,0
"8444","E.St. Brown",2022,"CHI",10,2,0,2,9,0,0,0,0,0,0,0,0,0
"8445","E.Tomlinson",2022,"DEN",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8446","F.Darby",2021,"ATL",10,0,1,1,14,0,0,0,0,0,0,0,0,0
"8447","F.Moreau",2022,"LV",10,0,3,3,43,1,0,0,0,0,0,0,0,0
"8448","F.Swain",2020,"SEA",10,0,3,3,37,0,0,0,0,0,0,0,0,0
"8449","F.Swain",2021,"SEA",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8450","G.Bernard",2020,"CIN",10,8,4,12,47,0,0,0,0,0,0,0,0,0
"8451","G.Bernard",2021,"TB",10,1,1,2,8,0,0,0,0,0,0,0,0,0
"8452","G.Davis",2021,"BUF",10,0,3,3,105,0,0,0,0,0,0,0,0,0
"8453","G.Davis",2022,"BUF",10,0,6,6,93,1,0,0,0,0,0,0,0,0
"8454","G.Davis",2020,"BUF",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8455","G.Dulcich",2022,"DEN",10,0,1,1,11,0,0,0,0,0,0,0,0,0
"8456","G.Edwards",2020,"BAL",10,7,1,8,73,0,0,0,0,0,0,0,0,0
"8457","G.Everett",2021,"SEA",10,0,8,8,63,0,0,0,0,0,0,0,0,0
"8458","G.Everett",2020,"LA",10,0,2,2,27,0,0,0,0,0,0,0,0,0
"8459","G.Everett",2022,"LAC",10,0,2,2,23,0,0,0,0,0,0,0,0,0
"8460","G.Igwebuike",2021,"DET",10,2,0,2,56,1,0,0,0,0,0,0,0,0
"8461","G.Kittle",2021,"SF",10,0,5,5,50,1,0,0,0,0,0,0,0,0
"8462","G.Kittle",2022,"SF",10,0,1,1,21,0,0,0,0,0,0,0,0,0
"8463","G.Nabers",2020,"LAC",10,0,1,1,9,0,0,0,0,0,0,0,0,0
"8464","G.Olsen",2020,"SEA",10,0,2,2,33,0,0,0,0,0,0,0,0,0
"8465","G.Olszewski",2022,"PIT",10,0,1,1,4,0,0,0,0,0,0,0,0,0
"8466","G.Pickens",2022,"PIT",10,2,3,5,55,1,0,0,0,0,0,0,0,0
"8467","G.Ricci",2022,"CAR",10,0,1,1,2,0,0,0,0,0,0,0,0,0
"8468","G.Smith",2022,"SEA",10,4,0,4,22,0,23,275,2,0,0,0,0,1
"8469","G.Swaim",2021,"TEN",10,0,4,4,26,0,0,0,0,0,0,0,0,0
"8470","G.Swaim",2022,"TEN",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8471","G.Tate",2020,"NYG",10,0,2,2,44,0,0,0,0,0,0,0,0,0
"8472","G.Ward",2020,"PHI",10,0,5,5,39,0,0,0,0,0,0,0,0,0
"8473","H.Bryant",2021,"CLE",10,0,2,2,18,0,0,0,0,0,0,0,0,0
"8474","H.Bryant",2022,"CLE",10,0,3,3,15,1,0,0,0,0,0,0,0,0
"8475","H.Henry",2021,"NE",10,0,4,4,37,2,0,0,0,0,0,0,0,0
"8476","H.Henry",2020,"LAC",10,0,4,4,30,1,0,0,0,0,0,0,0,0
"8477","H.Renfrow",2021,"LV",10,0,7,7,46,1,0,0,0,0,0,0,0,0
"8478","H.Renfrow",2020,"LV",10,0,2,2,30,0,0,0,0,0,0,0,0,0
"8479","H.Ruggs",2020,"LV",10,0,3,3,31,0,0,0,0,0,0,0,0,0
"8480","I.Ford",2021,"MIA",10,0,4,4,84,0,0,0,0,0,0,0,0,0
"8481","I.Hodgins",2022,"NYG",10,0,2,2,41,0,0,0,0,0,0,0,0,0
"8482","I.McKenzie",2022,"BUF",10,1,4,5,55,0,0,0,0,0,0,0,0,0
"8483","I.McKenzie",2021,"BUF",10,2,1,3,29,1,0,0,0,0,0,0,0,0
"8484","I.McKenzie",2020,"BUF",10,0,1,1,2,0,1,12,1,0,0,0,0,0
"8485","I.Nauta",2020,"DET",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8486","I.Pacheco",2022,"KC",10,16,0,16,82,0,0,0,0,0,0,0,0,1
"8487","I.Spiller",2022,"LAC",10,4,0,4,3,0,0,0,0,0,0,0,0,0
"8488","I.Thomas",2020,"CAR",10,0,1,1,7,0,0,0,0,0,0,0,0,0
"8489","I.Wright",2020,"WAS",10,0,6,6,59,0,0,0,0,0,0,0,0,0
"8490","J.Agnew",2021,"JAX",10,3,0,3,79,1,0,0,0,0,0,0,0,0
"8491","J.Agnew",2022,"JAX",10,0,3,3,4,0,0,0,0,0,0,0,0,0
"8492","J.Akins",2022,"HOU",10,0,3,3,72,0,0,0,0,0,0,0,0,0
"8493","J.Akins",2020,"HOU",10,0,1,1,5,0,0,0,0,0,0,0,0,0
"8494","J.Allen",2022,"BUF",10,6,0,6,84,0,29,330,1,2,0,0,0,1
"8495","J.Allen",2020,"BUF",10,7,1,8,50,1,32,284,2,2,0,0,0,0
"8496","J.Allen",2021,"BUF",10,2,0,2,3,0,21,366,2,1,0,0,0,0
"8497","J.Badet",2020,"WAS",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8498","J.Bates",2021,"WAS",10,0,3,3,25,0,0,0,0,0,0,0,0,0
"8499","J.Brissett",2022,"CLE",10,7,0,7,40,0,22,212,1,0,0,0,0,0
"8500","J.Brissett",2021,"MIA",10,1,0,1,4,0,11,156,0,0,0,0,0,0
"8501","J.Brissett",2020,"IND",10,1,0,1,2,1,0,0,0,0,0,0,0,0
"8502","J.Brown",2020,"BUF",10,0,6,6,72,0,0,0,0,0,0,0,0,0
"8503","J.Burrow",2020,"CIN",10,0,0,0,0,0,21,213,1,0,0,0,0,0
"8504","J.Cabinda",2021,"DET",10,1,0,1,2,0,0,0,0,0,0,0,0,0
"8505","J.Charlton",2020,"CAR",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8506","J.Conner",2022,"ARI",10,21,3,24,86,2,0,0,0,0,0,0,0,0
"8507","J.Conner",2021,"ARI",10,10,3,13,64,1,0,0,0,0,0,0,0,0
"8508","J.Conner",2020,"PIT",10,13,2,15,48,0,0,0,0,0,0,0,0,0
"8509","J.Cook",2022,"BUF",10,5,0,5,22,0,0,0,0,0,0,0,0,0
"8510","J.Cook",2021,"LAC",10,0,1,1,10,0,0,0,0,0,0,0,0,0
"8511","J.Cook",2020,"NO",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8512","J.Crowder",2021,"NYJ",10,0,3,3,20,0,0,0,0,0,0,0,0,0
"8513","J.Darden",2021,"TB",10,0,1,1,29,0,0,0,0,0,0,0,0,0
"8514","J.Deguara",2021,"GB",10,0,2,2,9,0,0,0,0,0,0,0,0,0
"8515","J.Dobbins",2020,"BAL",10,5,1,6,14,0,0,0,0,0,0,0,0,0
"8516","J.Dotson",2022,"WAS",10,0,1,1,14,0,0,0,0,0,0,0,0,0
"8517","J.Doyle",2021,"IND",10,0,3,3,31,0,0,0,0,0,0,0,0,0
"8518","J.Fields",2022,"CHI",10,13,0,13,147,2,12,167,2,1,0,0,0,0
"8519","J.Flacco",2021,"NYJ",10,0,0,0,0,0,3,47,1,0,0,0,0,0
"8520","J.Fortson",2022,"KC",10,0,1,1,6,0,0,0,0,0,0,0,0,0
"8521","J.Garoppolo",2022,"SF",10,5,0,5,3,1,19,240,0,0,0,0,0,0
"8522","J.Garoppolo",2021,"SF",10,2,0,2,1,0,15,182,2,0,0,0,0,0
"8523","J.Goff",2022,"DET",10,4,0,4,14,0,19,236,1,0,0,0,0,0
"8524","J.Goff",2020,"LA",10,5,0,5,4,0,27,302,0,0,0,0,0,1
"8525","J.Goff",2021,"DET",10,0,0,0,0,0,14,114,0,0,0,0,0,0
"8526","J.Graham",2020,"CHI",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8527","J.Grant",2020,"MIA",10,0,4,4,43,1,0,0,0,0,0,0,0,0
"8528","J.Guyton",2020,"LAC",10,0,4,4,24,0,0,0,0,0,0,0,0,0
"8529","J.Guyton",2021,"LAC",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8530","J.Hasty",2020,"SF",10,3,2,5,9,0,0,0,0,0,0,0,0,0
"8531","J.Hasty",2022,"JAX",10,1,1,2,3,0,0,0,0,0,0,0,0,0
"8532","J.Hekker",2021,"LA",10,0,0,0,0,0,1,2,0,0,0,0,0,0
"8533","J.Herbert",2021,"LAC",10,2,0,2,22,0,20,195,1,1,0,0,0,0
"8534","J.Herbert",2022,"LAC",10,5,0,5,22,0,21,196,1,1,0,0,0,0
"8535","J.Herbert",2020,"LAC",10,4,0,4,10,1,20,187,2,1,0,0,0,0
"8536","J.Hill",2020,"BAL",10,0,1,1,3,0,0,0,0,0,0,0,0,0
"8537","J.Hollister",2020,"SEA",10,0,1,1,6,0,0,0,0,0,0,0,0,0
"8538","J.Howard",2021,"PHI",10,12,0,12,83,0,0,0,0,0,0,0,0,0
"8539","J.Howard",2022,"NO",10,1,0,1,1,0,0,0,0,0,0,0,0,0
"8540","J.Hurts",2021,"PHI",10,13,0,13,55,0,16,178,2,1,0,0,0,0
"8541","J.Hurts",2022,"PHI",10,6,0,6,28,1,17,175,2,1,0,0,0,0
"8542","J.Hurts",2020,"PHI",10,2,0,2,-1,0,0,0,0,0,0,0,0,0
"8543","J.Jackson",2022,"DET",10,4,2,6,28,0,0,0,0,0,0,0,0,0
"8544","J.Jacobs",2020,"LV",10,21,4,25,136,2,0,0,0,0,0,0,0,0
"8545","J.Jacobs",2022,"LV",10,21,6,27,106,1,0,0,0,0,0,0,0,0
"8546","J.Jacobs",2021,"LV",10,7,5,12,36,0,0,0,0,0,0,0,0,0
"8547","J.James",2020,"DET",10,0,2,2,9,0,0,0,0,0,0,0,0,0
"8548","J.Jefferson",2022,"MIN",10,0,10,10,193,1,0,0,0,0,0,0,0,0
"8549","J.Jefferson",2021,"MIN",10,1,9,10,139,0,0,0,0,0,0,0,0,0
"8550","J.Jefferson",2020,"MIN",10,0,8,8,135,0,0,0,0,0,0,0,0,0
"8551","J.Jefferson",2021,"DET",10,3,0,3,41,1,0,0,0,0,0,0,0,0
"8552","J.Jennings",2022,"SF",10,0,4,4,40,0,0,0,0,0,0,0,0,0
"8553","J.Jennings",2021,"SF",10,0,1,1,3,0,0,0,0,0,0,0,0,0
"8554","J.Jeudy",2020,"DEN",10,0,4,4,68,0,0,0,0,0,0,0,0,0
"8555","J.Jeudy",2021,"DEN",10,1,6,7,51,0,0,0,0,0,0,0,0,0
"8556","J.Jeudy",2022,"DEN",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8557","J.Johnson",2022,"NO",10,0,5,5,44,1,0,0,0,0,0,0,0,0
"8558","J.Johnson",2021,"NO",10,0,2,2,36,0,0,0,0,0,0,0,0,0
"8559","J.Johnson",2020,"NE",10,0,2,2,20,0,0,0,0,0,0,0,0,0
"8560","J.Jones",2022,"TB",10,0,3,3,53,1,0,0,0,0,0,0,0,0
"8561","J.Kelley",2020,"LAC",10,7,0,7,21,0,0,0,0,0,0,0,0,0
"8562","J.Kelley",2021,"LAC",10,1,0,1,6,0,0,0,0,0,0,0,0,0
"8563","J.Landry",2022,"NO",10,0,3,3,37,0,0,0,0,0,0,0,0,0
"8564","J.Landry",2020,"CLE",10,0,3,3,29,0,0,0,0,0,0,0,0,0
"8565","J.Landry",2021,"CLE",10,0,4,4,26,0,0,0,0,0,0,0,0,0
"8566","J.Luton",2020,"JAX",10,0,0,0,0,0,18,169,1,1,0,0,0,0
"8567","J.McKinnon",2022,"KC",10,1,6,7,58,0,0,0,0,0,0,0,0,0
"8568","J.McKinnon",2020,"SF",10,18,1,19,46,0,0,0,0,0,0,0,0,0
"8569","J.McKinnon",2021,"KC",10,3,1,4,32,0,0,0,0,0,0,0,0,0
"8570","J.McKissic",2020,"WAS",10,8,7,15,49,1,0,0,0,0,0,0,0,0
"8571","J.McKissic",2021,"WAS",10,2,4,6,39,0,0,0,0,0,0,0,0,0
"8572","J.McNichols",2020,"TEN",10,3,1,4,34,0,0,0,0,0,0,0,0,0
"8573","J.McNichols",2021,"TEN",10,4,1,5,8,0,0,0,0,0,0,0,0,0
"8574","J.Meyers",2020,"NE",10,0,5,5,59,0,1,24,1,0,0,0,0,0
"8575","J.Meyers",2021,"NE",10,0,4,4,49,1,0,0,0,0,0,0,0,0
"8576","J.Mitchell",2022,"DET",10,0,1,1,4,0,0,0,0,0,0,0,0,0
"8577","J.O'Shaughnessy",2020,"JAX",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8578","J.Oliver",2021,"BAL",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8579","J.Palmer",2022,"LAC",10,0,3,3,44,0,0,0,0,0,0,0,0,0
"8580","J.Palmer",2021,"LAC",10,0,3,3,22,0,0,0,0,0,0,0,0,0
"8581","J.Patterson",2021,"WAS",10,4,0,4,7,0,0,0,0,0,0,0,0,0
"8582","J.Reagor",2020,"PHI",10,0,4,4,47,0,0,0,0,0,0,0,0,0
"8583","J.Reagor",2021,"PHI",10,1,1,2,4,0,0,0,0,0,0,0,0,0
"8584","J.Reed",2020,"SF",10,0,5,5,62,0,0,0,0,0,0,0,0,0
"8585","J.Reynolds",2020,"LA",10,0,8,8,94,0,0,0,0,0,0,0,0,0
"8586","J.Richard",2021,"LV",10,0,1,1,3,0,0,0,0,0,0,0,0,0
"8587","J.Robinson",2020,"JAX",10,23,2,25,112,0,0,0,0,0,0,0,0,0
"8588","J.Robinson",2021,"JAX",10,12,4,16,84,1,0,0,0,0,0,0,0,0
"8589","J.Rosen",2021,"ATL",10,0,0,0,0,0,1,14,0,1,0,0,0,0
"8590","J.Smith",2020,"TEN",10,1,2,3,15,1,0,0,0,0,0,0,0,0
"8591","J.Smith-Schuster",2020,"PIT",10,0,9,9,77,1,0,0,0,0,0,0,0,0
"8592","J.Smith-Schuster",2022,"KC",10,0,2,2,33,0,0,0,0,0,0,0,0,0
"8593","J.Stanton",2021,"CLE",10,1,0,1,0,0,0,0,0,0,0,0,0,0
"8594","J.Stoll",2022,"PHI",10,0,1,1,11,0,0,0,0,0,0,0,0,0
"8595","J.Stoll",2021,"PHI",10,0,2,2,6,0,0,0,0,0,0,0,0,0
"8596","J.Taylor",2022,"IND",10,22,2,24,163,1,0,0,0,0,0,0,0,0
"8597","J.Taylor",2021,"IND",10,21,6,27,126,1,0,0,0,0,0,0,0,0
"8598","J.Taylor",2020,"IND",10,7,2,9,37,0,0,0,0,0,0,0,0,0
"8599","J.Taylor",2021,"NE",10,6,0,6,11,0,0,0,0,0,0,0,0,0
"8600","J.Virgil",2022,"DEN",10,0,1,1,66,1,0,0,0,0,0,0,0,0
"8601","J.Waddle",2022,"MIA",10,0,4,4,66,0,0,0,0,0,0,0,0,0
"8602","J.Waddle",2021,"MIA",10,0,4,4,61,0,0,0,0,0,0,0,0,0
"8603","J.Warren",2022,"PIT",10,9,3,12,77,0,0,0,0,0,0,0,0,0
"8604","J.Washington",2020,"PIT",10,0,2,2,30,0,0,0,0,0,0,0,0,0
"8605","J.Washington",2021,"PIT",10,0,2,2,15,1,0,0,0,0,0,0,0,0
"8606","J.White",2020,"NE",10,0,2,2,8,0,0,0,0,0,0,0,0,0
"8607","J.Wilkins",2020,"IND",10,8,0,8,28,0,0,0,0,0,0,0,0,0
"8608","J.Wilkins",2022,"IND",10,3,0,3,18,0,0,0,0,0,0,0,0,0
"8609","J.Williams",2022,"DET",10,16,0,16,59,1,0,0,0,0,0,0,0,0
"8610","J.Williams",2020,"GB",10,8,3,11,55,0,0,0,0,0,0,0,0,0
"8611","J.Williams",2021,"DEN",10,8,2,10,49,0,0,0,0,0,0,0,0,0
"8612","J.Wilson",2022,"MIA",10,17,2,19,143,1,0,0,0,0,0,0,0,0
"8613","J.Wilson",2021,"SF",10,10,0,10,28,0,0,0,0,0,0,0,0,0
"8614","J.Winston",2020,"NO",10,4,0,4,-2,0,6,63,0,0,0,0,0,0
"8615","J.Wolford",2022,"LA",10,3,0,3,3,0,24,212,1,1,0,0,0,1
"8616","Ju.Watson",2022,"KC",10,0,1,1,12,0,0,0,0,0,0,0,0,0
"8617","K.Allen",2021,"LAC",10,0,8,8,98,0,0,0,0,0,0,0,0,0
"8618","K.Allen",2020,"LAC",10,0,3,3,39,1,0,0,0,0,0,0,0,0
"8619","K.Ballage",2020,"LAC",10,18,5,23,102,0,0,0,0,0,0,0,0,0
"8620","K.Ballage",2021,"PIT",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8621","K.Blanton",2021,"LA",10,0,1,1,2,0,0,0,0,0,0,0,0,0
"8622","K.Blasingame",2020,"TEN",10,0,1,1,13,0,0,0,0,0,0,0,0,0
"8623","K.Bourne",2021,"NE",10,3,4,7,141,1,0,0,0,0,0,0,0,0
"8624","K.Bourne",2020,"SF",10,0,4,4,26,0,0,0,0,0,0,0,0,0
"8625","K.Cole",2020,"JAX",10,0,5,5,47,1,0,0,0,0,0,1,0,0
"8626","K.Cole",2021,"NYJ",10,0,1,1,18,0,0,0,0,0,0,0,0,0
"8627","K.Cole",2022,"LV",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8628","K.Cousins",2022,"MIN",10,6,0,6,12,0,30,357,1,2,0,0,0,0
"8629","K.Cousins",2020,"MIN",10,1,0,1,-1,0,25,292,2,1,0,0,0,0
"8630","K.Cousins",2021,"MIN",10,4,0,4,-3,0,25,294,2,0,0,0,0,1
"8631","K.Coutee",2022,"IND",10,0,1,1,20,0,0,0,0,0,0,0,0,1
"8632","K.Drake",2020,"ARI",10,16,1,17,109,0,0,0,0,0,0,0,0,1
"8633","K.Drake",2021,"LV",10,4,2,6,31,0,0,0,0,0,0,0,0,0
"8634","K.Gainwell",2021,"PHI",10,2,1,3,14,0,0,0,0,0,0,0,0,0
"8635","K.Gainwell",2022,"PHI",10,1,1,2,12,0,0,0,0,0,0,0,0,0
"8636","K.Golladay",2022,"NYG",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8637","K.Granson",2022,"IND",10,0,4,4,57,0,0,0,0,0,0,0,0,0
"8638","K.Granson",2021,"IND",10,0,1,1,15,0,0,0,0,0,0,0,0,0
"8639","K.Hamler",2020,"DEN",10,0,4,4,50,0,0,0,0,0,0,0,0,0
"8640","K.Herbert",2022,"CHI",10,10,0,10,57,0,0,0,0,0,0,0,0,0
"8641","K.Hinton",2022,"DEN",10,0,4,4,62,0,0,0,0,0,0,0,0,0
"8642","K.Hodge",2022,"ATL",10,0,2,2,37,1,0,0,0,0,0,0,0,0
"8643","K.Hodge",2020,"CLE",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8644","K.Hunt",2020,"CLE",10,19,3,22,132,0,0,0,0,0,0,0,0,0
"8645","K.Hunt",2022,"CLE",10,6,1,7,19,0,0,0,0,0,0,0,0,0
"8646","K.Ingram",2022,"ARI",10,1,0,1,5,0,0,0,0,0,0,0,0,0
"8647","K.Johnson",2020,"DET",10,1,0,1,3,0,0,0,0,0,0,0,0,0
"8648","K.Juszczyk",2021,"SF",10,0,1,1,6,0,0,0,0,0,0,0,0,0
"8649","K.Juszczyk",2020,"SF",10,1,0,1,5,0,0,0,0,0,0,0,0,0
"8650","K.Murray",2020,"ARI",10,11,0,11,61,2,22,245,1,1,0,0,0,0
"8651","K.Osborn",2022,"MIN",10,1,4,5,37,0,0,0,0,0,0,0,0,0
"8652","K.Osborn",2021,"MIN",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8653","K.Pickett",2022,"PIT",10,8,0,8,51,1,18,199,0,0,0,0,0,0
"8654","K.Pitts",2021,"ATL",10,0,4,4,60,0,0,0,0,0,0,0,0,0
"8655","K.Pitts",2022,"ATL",10,0,2,2,28,0,0,0,0,0,0,0,0,0
"8656","K.Raymond",2022,"DET",10,0,3,3,47,0,0,0,0,0,0,0,0,0
"8657","K.Raymond",2021,"DET",10,0,4,4,29,0,0,0,0,0,0,0,0,0
"8658","K.Rudolph",2020,"MIN",10,0,4,4,63,0,0,0,0,0,0,0,0,1
"8659","K.Shakir",2022,"BUF",10,0,1,1,6,0,0,0,0,0,0,0,0,0
"8660","K.Smith",2020,"NYG",10,0,2,2,12,0,0,0,0,0,0,0,0,0
"8661","K.Smith",2021,"ATL",10,1,0,1,5,0,0,0,0,0,0,0,0,0
"8662","K.Stills",2020,"HOU",10,0,1,1,6,0,0,0,0,0,0,0,0,0
"8663","K.Toney",2022,"KC",10,2,4,6,90,1,0,0,0,0,0,0,0,0
"8664","K.Turpin",2022,"DAL",10,0,1,1,9,0,0,0,0,0,0,0,0,0
"8665","K.Vaughn",2022,"TB",10,2,1,3,13,0,0,0,0,0,0,0,0,0
"8666","K.Walker",2022,"SEA",10,10,6,16,72,0,0,0,0,0,0,0,0,0
"8667","K.White",2021,"NO",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8668","K.White",2022,"NO",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8669","K.Williams",2022,"LA",10,1,3,4,39,0,0,0,0,0,0,0,0,0
"8670","L.Bell",2021,"BAL",10,3,0,3,1,0,0,0,0,0,0,0,0,0
"8671","L.Cager",2022,"NYG",10,0,2,2,9,1,0,0,0,0,0,0,0,0
"8672","L.Fitzgerald",2020,"ARI",10,0,2,2,13,0,0,0,0,0,0,0,0,0
"8673","L.Fournette",2021,"TB",10,11,8,19,92,0,0,0,0,0,0,0,0,0
"8674","L.Fournette",2022,"TB",10,14,1,15,58,1,0,0,0,1,0,0,0,0
"8675","L.Fournette",2020,"TB",10,8,2,10,30,0,0,0,0,0,0,0,0,0
"8676","L.Jackson",2020,"BAL",10,11,0,11,55,0,24,249,2,1,0,0,0,0
"8677","L.Jackson",2021,"BAL",10,9,0,9,39,0,26,238,1,1,0,0,0,0
"8678","L.Miller",2020,"CHI",10,0,2,2,6,0,0,0,0,0,0,0,0,0
"8679","L.Murray",2020,"NO",10,9,0,9,57,0,0,0,0,0,0,0,0,0
"8680","L.Murray",2022,"DEN",10,9,3,12,47,0,0,0,0,0,0,0,0,0
"8681","L.Rountree",2021,"LAC",10,5,0,5,10,1,0,0,0,0,0,0,0,0
"8682","L.Shenault",2022,"CAR",10,2,3,5,59,1,0,0,0,0,0,0,0,0
"8683","L.Shenault",2021,"JAX",10,2,3,5,21,0,0,0,0,0,0,0,0,0
"8684","L.Thomas",2020,"WAS",10,0,4,4,66,0,0,0,0,0,0,0,0,0
"8685","L.Thomas",2022,"WAS",10,0,2,2,12,0,0,0,0,0,0,0,0,0
"8686","L.Treadwell",2021,"JAX",10,0,1,1,18,0,0,0,0,0,0,0,0,0
"8687","M.Alie-Cox",2020,"IND",10,0,3,3,19,0,0,0,0,0,0,0,0,0
"8688","M.Alie-Cox",2021,"IND",10,0,1,1,6,0,0,0,0,0,0,0,0,0
"8689","M.Andrews",2021,"BAL",10,0,6,6,63,1,0,0,0,0,0,0,0,0
"8690","M.Andrews",2020,"BAL",10,0,7,7,61,0,0,0,0,0,0,0,0,0
"8691","M.Bandy",2022,"LAC",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8692","M.Breida",2021,"BUF",10,3,3,6,50,2,0,0,0,0,0,0,0,1
"8693","M.Breida",2022,"NYG",10,6,0,6,20,0,0,0,0,0,0,0,0,0
"8694","M.Brown",2020,"LA",10,6,2,8,51,2,0,0,0,0,0,0,0,0
"8695","M.Brown",2021,"BAL",10,0,6,6,37,0,0,0,0,0,0,0,0,0
"8696","M.Brown",2020,"BAL",10,0,2,2,14,0,0,0,0,0,0,0,0,0
"8697","M.Burton",2022,"KC",10,1,0,1,-1,0,0,0,0,0,0,0,0,0
"8698","M.Callaway",2021,"NO",10,0,2,2,37,1,0,0,0,0,0,0,0,0
"8699","M.Carter",2021,"NYJ",10,16,4,20,82,1,0,0,0,0,0,0,0,0
"8700","M.Davis",2020,"CAR",10,7,4,11,44,0,0,0,0,0,0,0,0,0
"8701","M.Davis",2022,"DAL",10,5,0,5,38,0,0,0,0,0,0,0,0,0
"8702","M.Davis",2021,"ATL",10,4,0,4,18,0,0,0,0,0,0,0,0,0
"8703","M.Evans",2020,"TB",10,0,6,6,77,1,0,0,0,0,0,0,0,0
"8704","M.Evans",2021,"TB",10,0,2,2,62,1,0,0,0,0,0,0,0,0
"8705","M.Evans",2022,"TB",10,0,5,5,54,0,0,0,0,0,0,0,0,0
"8706","M.Gallup",2021,"DAL",10,0,3,3,42,0,0,0,0,0,0,0,0,0
"8707","M.Gallup",2022,"DAL",10,0,4,4,35,0,0,0,0,0,0,0,0,0
"8708","M.Gaskin",2021,"MIA",10,14,1,15,45,0,0,0,0,0,0,0,0,0
"8709","M.Gesicki",2020,"MIA",10,0,2,2,40,0,0,0,0,0,0,0,0,0
"8710","M.Gesicki",2022,"MIA",10,0,2,2,31,0,0,0,0,0,0,0,0,0
"8711","M.Gesicki",2021,"MIA",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8712","M.Goodwin",2022,"SEA",10,0,2,2,38,1,0,0,0,0,0,0,0,0
"8713","M.Gordon",2022,"DEN",10,7,4,11,70,0,0,0,0,0,0,0,0,0
"8714","M.Gordon",2020,"DEN",10,11,0,11,46,0,0,0,0,0,0,0,0,0
"8715","M.Gordon",2021,"DEN",10,9,1,10,43,1,0,0,0,0,0,0,0,1
"8716","M.Hall",2020,"DET",10,0,2,2,61,1,0,0,0,0,0,0,0,0
"8717","M.Hardman",2021,"KC",10,1,2,3,30,0,0,0,0,0,0,0,0,0
"8718","M.Hollins",2022,"LV",10,1,2,3,18,0,0,0,0,0,0,0,0,0
"8719","M.Hollins",2020,"MIA",10,0,1,1,1,0,0,0,0,0,0,0,0,0
"8720","M.Hollins",2021,"MIA",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8721","M.Ingram",2021,"NO",10,14,4,18,108,1,0,0,0,0,0,0,0,0
"8722","M.Ingram",2020,"BAL",10,5,2,7,29,0,0,0,0,0,0,0,0,0
"8723","M.Johnson",2021,"TEN",10,0,5,5,100,0,0,0,0,0,0,0,0,0
"8724","M.Johnson",2020,"IND",10,0,0,0,0,0,0,0,0,0,0,0,0,0
"8725","M.Jones",2020,"DET",10,0,8,8,96,1,0,0,0,0,0,0,0,0
"8726","M.Jones",2021,"JAX",10,0,2,2,35,0,0,0,0,0,0,0,0,0
"8727","M.Jones",2022,"JAX",10,0,1,1,33,0,0,0,0,0,0,0,0,0
"8728","M.Jones",2021,"NE",10,0,0,0,0,0,19,198,3,0,0,0,0,0
"8729","M.Kemp",2021,"KC",10,0,1,1,16,0,0,0,0,0,0,0,0,0
"8730","M.Lewis",2021,"GB",10,0,2,2,10,0,0,0,0,0,0,0,0,0
"8731","M.Lewis",2022,"GB",10,0,1,1,-1,0,0,0,0,0,0,0,0,0
"8732","M.Mariota",2022,"ATL",10,3,0,3,43,0,19,186,2,1,0,0,0,0
"8733","M.Perry",2020,"MIA",10,1,2,3,27,0,0,0,0,0,0,0,0,0
"8734","M.Pittman",2020,"IND",10,1,7,8,122,0,0,0,0,0,0,0,0,0
"8735","M.Pittman",2021,"IND",10,0,5,5,71,0,0,0,0,0,0,0,0,0
"8736","M.Pittman",2022,"IND",10,0,7,7,53,0,0,0,0,0,0,0,0,0
"8737","M.Pruitt",2022,"ATL",10,0,1,1,6,0,0,0,0,0,0,0,0,0
"8738","M.Pruitt",2021,"TEN",10,0,1,1,2,1,0,0,0,0,0,0,0,0
"8739","M.Rudolph",2021,"PIT",10,4,0,4,36,0,30,242,1,1,0,0,0,0
"8740","M.Ryan",2022,"IND",10,4,0,4,38,1,21,222,1,0,0,0,0,0
